p_val,avg_log10FC,pct.1,pct.2,p_val_adj,cluster,gene
7.4547597169199015e-28,0.6143443661296913,0.652,0.073,1.5795890364181578e-23,1,Cdh12
1.2758612742607886e-27,0.4378304366891073,0.86,0.298,2.703422454031185e-23,1,Tmem178b
2.1674141636187966e-27,0.45246299004726886,0.686,0.107,4.592533871291868e-23,1,Fhod3
4.497972215858176e-27,0.64025654434079,0.603,0.059,9.530753328181888e-23,1,Hs3st4
6.116285020471032e-27,0.4621446485692159,0.636,0.078,1.295979632987607e-22,1,Fam189a1
7.516098000949291e-27,0.3477531116999742,0.526,0.029,1.5925860054211452e-22,1,L3mbtl1
7.530295534778516e-27,0.41668255061359055,0.623,0.054,1.5955943208642196e-22,1,Tubb3
8.775080659706127e-27,0.40962435465639563,0.648,0.083,1.8593518409851313e-22,1,Rimbp2
1.3133609257923684e-26,0.5759708222330557,0.692,0.107,2.7828804656614495e-22,1,Clstn2
1.403202239040555e-26,0.42409570602985386,0.579,0.034,2.973245224303032e-22,1,Clvs1
1.595542448318031e-26,0.39667690327966565,0.579,0.049,3.3807948937410756e-22,1,Trank1
2.4329659235614856e-26,0.4453908280815436,0.832,0.288,5.155211495434432e-22,1,Pclo
2.6868263835948034e-26,0.3881783119334347,0.615,0.073,5.693116424199029e-22,1,Mirg
3.042160710490795e-26,0.4611271415975701,0.613,0.068,6.446034329458946e-22,1,Epb41l4b
3.39780902445133e-26,0.5589654475155797,0.583,0.073,7.199617541909923e-22,1,Pcsk2
4.044503547260232e-26,0.7064917543927249,0.597,0.054,8.569898566289704e-22,1,4930555F03Rik
4.4195844493540045e-26,0.6183549108304434,0.798,0.259,9.3646574897362e-22,1,Tenm4
4.5233583125338435e-26,0.3564521685187987,0.953,0.493,9.58454392842796e-22,1,Nlgn1
4.978950085692108e-26,0.47041552230026573,0.864,0.356,1.0549897336573007e-21,1,Rims2
4.9897426257101576e-26,0.4288095739137231,0.781,0.205,1.0572765649617253e-21,1,Kif1a
5.939273202181367e-26,0.39473786603227307,0.534,0.029,1.2584725988102099e-21,1,Crtac1
5.941950601563805e-26,0.4101969868950428,0.903,0.463,1.2590399129653546e-21,1,Nav2
7.470132468931033e-26,0.42151581250432435,0.603,0.073,1.5828463688417966e-21,1,Igsf21
8.288075977452278e-26,0.4850416174125468,0.684,0.098,1.7561604188623633e-21,1,Elavl2
1.6258228609966005e-25,0.4134296284825231,0.64,0.068,3.444956060165697e-21,1,B830012L14Rik
1.7976668491885639e-25,0.47523322394990886,0.595,0.093,3.809076286745648e-21,1,Grik3
1.8049826068658286e-25,0.6406415764079703,0.577,0.049,3.824577645688004e-21,1,Zmat4
2.535593274883448e-25,0.3665821407348071,0.538,0.039,5.372668590150538e-21,1,Vwa5b2
2.9039842160159457e-25,0.4372674517337901,0.711,0.141,6.153252155316188e-21,1,Scn2a
3.1648192077026628e-25,0.47389067013723785,0.696,0.117,6.705935419201172e-21,1,Cacnb4
3.7709804002218173e-25,0.36493683436191077,0.543,0.049,7.990330370030009e-21,1,Hap1
3.9082280909236784e-25,0.310247292465867,0.949,0.527,8.281144501858183e-21,1,Fgf14
4.630321392879567e-25,0.5537524054406642,0.601,0.063,9.811187999372515e-21,1,Cntnap5c
5.301232499707307e-25,0.34947076758509354,0.583,0.083,1.1232781543629813e-20,1,Tspoap1
5.433979915497887e-25,0.40137331636827667,0.708,0.122,1.1514060042948472e-20,1,Ksr2
8.275389414600663e-25,0.3375416353880074,0.518,0.049,1.7534722630597344e-20,1,Kifc2
9.694788287470626e-25,0.42697033524721895,0.921,0.683,2.054228690232151e-20,1,Nbea
1.0270514304681675e-24,0.5829187824828552,0.646,0.107,2.176219276019e-20,1,Cdh4
1.1697945347150481e-24,0.48495530696703015,0.704,0.137,2.4786776396077154e-20,1,Agbl4
1.5416710712270304e-24,0.4004756783718251,0.808,0.312,3.2666468328229547e-20,1,Apba1
1.5465603027015787e-24,0.4336945438713324,0.632,0.083,3.277006625394375e-20,1,Caln1
1.741533100640926e-24,0.43019406508764213,0.694,0.132,3.6901344869480583e-20,1,Snap25
1.746880786014686e-24,0.4106947487917014,0.749,0.195,3.701465697486518e-20,1,Pde4dip
1.8835363468802404e-24,0.5920575493004838,0.794,0.268,3.9910251654045413e-20,1,Tenm3
2.3424856576224328e-24,0.40128396705978175,0.719,0.161,4.963492859936173e-20,1,Jakmip2
3.666482057394936e-24,0.5690863125571832,0.783,0.229,7.76890883141413e-20,1,Ctnna3
3.82362100447854e-24,0.5151865889976048,0.769,0.249,8.101870546389577e-20,1,Cdh13
4.0821188967007754e-24,0.5444174798736987,0.52,0.063,8.649601730219274e-20,1,Grin2a
4.700287154261898e-24,0.39934216771158493,0.735,0.171,9.959438451165535e-20,1,Snrpn
4.974897198164026e-24,0.39123138655893896,0.682,0.112,1.0541309673189754e-19,1,Jakmip1
5.2920167840761155e-24,0.45850926735166286,0.727,0.176,1.1213254363778882e-19,1,Pde10a
5.461724277258286e-24,0.4287732498517543,0.67,0.093,1.1572847571082582e-19,1,Rab3c
6.224574965378142e-24,0.7019219398104569,0.741,0.22,1.3189251894139745e-19,1,Tafa1
6.836007219741453e-24,0.6132929524980929,0.571,0.063,1.4484815697910164e-19,1,Gm15398
8.423526690561533e-24,0.49602595037720865,0.625,0.098,1.7848610704630831e-19,1,Sorcs3
8.935071360539954e-24,0.34184855612748966,0.526,0.049,1.8932522705848108e-19,1,Prkcg
8.96785169404398e-24,0.42981455270968116,0.832,0.322,1.9001980954509788e-19,1,Cadm1
9.10211020836485e-24,0.4613077640396443,0.662,0.112,1.928646132050428e-19,1,Cdr1os
1.0808597789946055e-23,0.48980076390472593,0.636,0.112,2.2902337857116696e-19,1,Ryr3
1.1509847342234325e-23,0.47774306201655115,0.715,0.18,2.438821553346031e-19,1,Lrrtm3
1.2484729736557347e-23,0.4132247777218703,0.623,0.088,2.6453893838791363e-19,1,Vsnl1
1.760325082916874e-23,0.4961228549461275,0.599,0.078,3.729952818192564e-19,1,St6galnac5
2.4569439613050078e-23,0.4484723332330717,0.753,0.171,5.206018559609181e-19,1,Gap43
2.4650894480785502e-23,0.4578901209965241,0.563,0.083,5.22327803153364e-19,1,Tmem132b
2.686408898527853e-23,0.4071930402818552,0.678,0.132,5.692231815090668e-19,1,Kif5c
3.139100840635773e-23,0.3358317709312708,0.575,0.054,6.651440771223139e-19,1,Bicdl1
3.8659615068099396e-23,0.3795696398298832,0.593,0.068,8.191585836779581e-19,1,Kcnk10
3.893511779738459e-23,0.3305778598857353,0.603,0.093,8.249962110087821e-19,1,Tmem191c
4.247988657872345e-23,0.504774178076629,0.605,0.068,9.001063167165712e-19,1,Olfm3
4.579464380820177e-23,0.34721017119025605,0.553,0.059,9.703427076519874e-19,1,Ndrg4
4.6730556739660024e-23,0.4992179059600468,0.864,0.366,9.901737667566562e-19,1,Grm7
