p_val,avg_log10FC,pct.1,pct.2,p_val_adj,cluster,gene
1.734078595143039e-59,0.2821559088159032,0.525,0.035,3.587288389772405e-55,11,4931422A03Rik
1.0905550785975115e-58,0.7086696602253523,0.852,0.143,2.256031291094672e-54,11,Bsg
8.824189734363599e-58,0.3206131295477894,0.656,0.065,1.8254601303477977e-53,11,Dennd3
2.4136766860938613e-57,0.4086207477602264,0.623,0.058,4.9931729605223705e-53,11,Adgre5
2.9513784141461654e-56,0.20940860821400395,0.426,0.022,6.1055165253441726e-52,11,Def6
1.1392192126742633e-54,0.8511262106674844,0.967,0.232,2.3567027852592483e-50,11,Ccdc141
1.3246728128450668e-54,0.37494336072395773,0.705,0.084,2.7403506479325897e-50,11,Rassf3
1.6587943290647876e-54,0.3698945166874277,0.689,0.08,3.431547828536326e-50,11,Fzd6
1.9767715013588942e-54,0.6240478048149217,0.918,0.183,4.0893472048611442e-50,11,Wwtr1
2.4341012909347358e-54,0.29777219384355447,0.557,0.046,5.035425340556688e-50,11,Ctsh
4.567899939947116e-54,0.3022691576630142,0.623,0.061,9.4496146057686e-50,11,Hspg2
4.298387402467489e-52,0.2738358060240421,0.574,0.051,8.892074019484494e-48,11,BC028528
9.33003582520284e-52,0.3708348876399735,0.672,0.081,1.9301045111597113e-47,11,Hspa12b
2.3008904496873227e-51,0.7979666521529236,1,0.312,4.759852073268164e-47,11,Myo10
2.5477122743750445e-51,0.24360616065069488,0.508,0.04,5.270452381999654e-47,11,Ccdc85b
3.144098049334849e-51,0.3695146090125595,0.639,0.069,6.504195634659002e-47,11,Slc2a1
6.934609964874467e-51,0.25776712026081633,0.557,0.049,1.434562763433581e-46,11,Pon2
1.1391773003077642e-50,0.26591339585921436,0.623,0.064,2.356616081146672e-46,11,Afap1l1
1.2622746745022458e-50,0.2633795864982267,0.525,0.043,2.611267619142796e-46,11,Msn
8.086414203395211e-50,0.32928691678270344,0.607,0.064,1.6728365062563673e-45,11,Gjc1
8.754925605187909e-50,0.2047488670734554,0.393,0.022,1.8111314599452227e-45,11,Scarf1
1.5400879712998658e-49,0.41931787265266063,0.77,0.124,3.185979986228032e-45,11,Fgd5
1.5733712372534734e-49,0.8379535892621817,0.869,0.192,3.2548330785062606e-45,11,Hmcn1
2.0214986262883865e-49,0.5988127202053136,0.967,0.235,4.181874208202785e-45,11,Arhgap31
2.112230681558382e-49,0.48114725670589875,0.754,0.112,4.369571610939825e-45,11,Cgnl1
2.369387549168449e-49,0.2070455542896835,0.393,0.022,4.9015520229647707e-45,11,Cnn2
3.104627431320733e-49,0.4396048687205695,0.721,0.108,6.4225427671732e-45,11,Pde8a
4.3999692566319186e-49,0.45666020692213305,0.82,0.128,9.10221640119445e-45,11,Arhgap29
4.725082106945868e-49,0.23082497848892253,0.41,0.024,9.774777354638917e-45,11,Carmn
1.7458899987188474e-48,0.7660949657770564,0.967,0.227,3.6117226403496794e-44,11,Ebf1
1.7967278568110782e-48,0.715573011316434,0.967,0.283,3.7168909173850776e-44,11,Myo1b
1.9986642776927937e-48,0.3139217208311962,0.738,0.107,4.1346367912630825e-44,11,Fmnl3
2.402452830050694e-48,0.5790237465059255,0.918,0.198,4.969954169525871e-44,11,Myo1e
1.174171810451626e-47,0.39902154287007496,0.672,0.089,2.4290092242812787e-43,11,Rai14
2.863567145779167e-47,0.29652446866185916,0.738,0.108,5.923861354473363e-43,11,Plekhg5
2.965855150185078e-47,0.5194020930641066,0.721,0.118,6.135464549187871e-43,11,Nampt
2.6285687777230866e-46,0.5498858972433527,0.836,0.163,5.4377202304757494e-42,11,Prex2
3.4815872373194726e-46,0.7797112801341793,0.951,0.288,7.202359517842793e-42,11,Rapgef5
1.4010310365293152e-45,0.7720447464672455,0.885,0.226,2.8983129052681943e-41,11,Tfrc
2.0596236038311552e-45,0.5737014942978013,0.852,0.18,4.260743349245511e-41,11,Lhfpl2
3.460956990178987e-45,0.25522835596445403,0.426,0.03,7.159681725583271e-41,11,Vtn
6.0450212331613e-45,0.23956339312073185,0.541,0.054,1.2505335425040783e-40,11,Rin3
6.312384672452798e-45,0.22060623903125526,0.541,0.054,1.3058430171903103e-40,11,Piezo1
1.24741471444499e-44,0.49208764438107605,0.41,0.029,2.580526819772351e-40,11,Slco1a4
1.404079553107954e-44,0.4134993662386978,0.541,0.057,2.9046193715144246e-40,11,Pdgfrb
2.544940165991356e-44,0.5554358993261276,0.902,0.248,5.2647177213863186e-40,11,4931406P16Rik
1.0268577593494514e-43,0.264859351160578,0.607,0.075,2.12426064676621e-39,11,Slc9a3r2
1.4539063392208044e-43,0.329874785694157,0.672,0.1,3.007696043946078e-39,11,Ifnar2
1.426042018805756e-42,0.8253956654710506,0.984,0.368,2.9500531243034677e-38,11,Slc38a2
